PATIENT_SEEN_END_DATE,GEOGRAPHY,ORG_CODE,PARENTCODE_1,PARENTCODE_2,PATIENT_TYPE,VALUE
31-May-18,LA,E10000002,,,ADULT_POPULATION,410689
31-May-18,LA,E10000002,,,CHILD_12_months,67020
31-May-18,LA,E10000002,,,CHILD_POPULATION,122367
31-May-18,LA,E10000002,,,TOTAL,231792
31-May-18,LA,E10000002,,,TOTAL_POPULATION,533056
31-May-18,LA,E10000003,,,ADULT_24_months,236180
31-May-18,LA,E10000003,,,ADULT_POPULATION,510855
31-May-18,LA,E10000003,,,CHILD_12_months,76526
31-May-18,LA,E10000003,,,CHILD_POPULATION,133720
31-May-18,LA,E10000003,,,TOTAL,312706
31-May-18,LA,E10000003,,,TOTAL_POPULATION,644575
31-May-18,LA,E10000006,,,ADULT_24_months,197341
31-May-18,LA,E10000006,,,ADULT_POPULATION,406030
31-May-18,LA,E10000006,,,CHILD_12_months,56424
31-May-18,LA,E10000006,,,CHILD_POPULATION,92763
31-May-18,LA,E10000006,,,TOTAL,253765
31-May-18,LA,E10000006,,,TOTAL_POPULATION,498793
31-May-18,LA,E10000007,,,ADULT_24_months,298622
31-May-18,LA,E10000007,,,ADULT_POPULATION,633675
31-May-18,LA,E10000007,,,CHILD_12_months,83393
31-May-18,LA,E10000007,,,CHILD_POPULATION,153059
31-May-18,LA,E10000007,,,TOTAL,382015
31-May-18,LA,E10000007,,,TOTAL_POPULATION,786734
31-May-18,LA,E10000008,,,ADULT_24_months,341469
31-May-18,LA,E10000008,,,ADULT_POPULATION,635288
31-May-18,LA,E10000008,,,CHILD_12_months,89113
31-May-18,LA,E10000008,,,CHILD_POPULATION,143543
31-May-18,LA,E10000008,,,TOTAL,430582
31-May-18,LA,E10000008,,,TOTAL_POPULATION,778831
31-May-18,LA,E10000009,,,ADULT_24_months,167722
31-May-18,LA,E10000009,,,ADULT_POPULATION,345776
31-May-18,LA,E10000009,,,CHILD_12_months,43259
31-May-18,LA,E10000009,,,CHILD_POPULATION,77157
31-May-18,LA,E10000009,,,TOTAL,210981
31-May-18,LA,E10000009,,,TOTAL_POPULATION,422933
31-May-18,LA,E10000011,,,ADULT_24_months,228269
31-May-18,LA,E10000011,,,ADULT_POPULATION,443512
31-May-18,LA,E10000011,,,CHILD_12_months,58572
31-May-18,LA,E10000011,,,CHILD_POPULATION,106045
31-May-18,LA,E10000011,,,TOTAL,286841
31-May-18,LA,E10000011,,,TOTAL_POPULATION,549557
31-May-18,LA,E10000012,,,ADULT_24_months,586009
31-May-18,LA,E10000012,,,ADULT_POPULATION,1152093
31-May-18,LA,E10000012,,,CHILD_12_months,167416
31-May-18,LA,E10000012,,,CHILD_POPULATION,305817
31-May-18,LA,E10000012,,,TOTAL,753425
31-May-18,LA,E10000012,,,TOTAL_POPULATION,1457910
31-May-18,LA,E10000013,,,ADULT_24_months,215143
31-May-18,LA,E10000013,,,ADULT_POPULATION,496840
31-May-18,LA,E10000013,,,CHILD_12_months,75655
31-May-18,LA,E10000013,,,CHILD_POPULATION,126254
31-May-18,LA,E10000013,,,TOTAL,290798
31-May-18,LA,E10000013,,,TOTAL_POPULATION,623094
31-May-18,LA,E10000014,,,ADULT_24_months,533719
31-May-18,LA,E10000014,,,ADULT_POPULATION,1082067
31-May-18,LA,E10000014,,,CHILD_12_months,172430
31-May-18,LA,E10000014,,,CHILD_POPULATION,283036
31-May-18,LA,E10000014,,,TOTAL,706149
31-May-18,LA,E10000014,,,TOTAL_POPULATION,1365103
31-May-18,LA,E10000015,,,ADULT_24_months,474417
31-May-18,LA,E10000015,,,ADULT_POPULATION,909210
31-May-18,LA,E10000015,,,CHILD_12_months,168679
31-May-18,LA,E10000015,,,CHILD_POPULATION,267176
31-May-18,LA,E10000015,,,TOTAL,643096
31-May-18,LA,E10000015,,,TOTAL_POPULATION,1176386
31-May-18,LA,E10000016,,,ADULT_24_months,487731
31-May-18,LA,E10000016,,,ADULT_POPULATION,1207459
31-May-18,LA,E10000016,,,CHILD_12_months,174282
31-May-18,LA,E10000016,,,CHILD_POPULATION,332979
31-May-18,LA,E10000016,,,TOTAL,662013
31-May-18,LA,E10000016,,,TOTAL_POPULATION,1540438
31-May-18,LA,E10000017,,,ADULT_24_months,503050
31-May-18,LA,E10000017,,,ADULT_POPULATION,948866
31-May-18,LA,E10000017,,,CHILD_12_months,155476
31-May-18,LA,E10000017,,,CHILD_POPULATION,246552
31-May-18,LA,E10000017,,,TOTAL,658526
31-May-18,LA,E10000017,,,TOTAL_POPULATION,1195418
31-May-18,LA,E10000018,,,ADULT_24_months,264917
31-May-18,LA,E10000018,,,ADULT_POPULATION,543609
31-May-18,LA,E10000018,,,CHILD_12_months,83199
31-May-18,LA,E10000018,,,CHILD_POPULATION,136857
31-May-18,LA,E10000018,,,TOTAL,348116
31-May-18,LA,E10000018,,,TOTAL_POPULATION,680466
31-May-18,LA,E10000019,,,ADULT_24_months,289207
31-May-18,LA,E10000019,,,ADULT_POPULATION,601054
31-May-18,LA,E10000019,,,CHILD_12_months,77034
31-May-18,LA,E10000019,,,CHILD_POPULATION,143757
31-May-18,LA,E10000019,,,TOTAL,366241
31-May-18,LA,E10000019,,,TOTAL_POPULATION,744811
31-May-18,LA,E10000020,,,ADULT_24_months,403634
31-May-18,LA,E10000020,,,ADULT_POPULATION,722679
31-May-18,LA,E10000020,,,CHILD_12_months,95132
31-May-18,LA,E10000020,,,CHILD_POPULATION,169052
31-May-18,LA,E10000020,,,TOTAL,498766
31-May-18,LA,E10000020,,,TOTAL_POPULATION,891731
31-May-18,LA,E10000021,,,ADULT_24_months,282293
31-May-18,LA,E10000021,,,ADULT_POPULATION,567064
31-May-18,LA,E10000021,,,CHILD_12_months,93886
31-May-18,LA,E10000021,,,CHILD_POPULATION,165388
31-May-18,LA,E10000021,,,TOTAL,376179
31-May-18,LA,E10000021,,,TOTAL_POPULATION,732452
31-May-18,LA,E10000023,,,ADULT_24_months,223420
31-May-18,LA,E10000023,,,ADULT_POPULATION,492085
31-May-18,LA,E10000023,,,CHILD_12_months,66311
31-May-18,LA,E10000023,,,CHILD_POPULATION,117453
31-May-18,LA,E10000023,,,TOTAL,289731
31-May-18,LA,E10000023,,,TOTAL_POPULATION,609538
31-May-18,LA,E10000024,,,ADULT_24_months,339251
31-May-18,LA,E10000024,,,ADULT_POPULATION,647357
31-May-18,LA,E10000024,,,CHILD_12_months,98398
31-May-18,LA,E10000024,,,CHILD_POPULATION,164126
31-May-18,LA,E10000024,,,TOTAL,437649
31-May-18,LA,E10000024,,,TOTAL_POPULATION,811483
31-May-18,LA,E10000025,,,ADULT_24_months,268822
31-May-18,LA,E10000025,,,ADULT_POPULATION,535686
31-May-18,LA,E10000025,,,CHILD_12_months,91789
31-May-18,LA,E10000025,,,CHILD_POPULATION,142798
31-May-18,LA,E10000025,,,TOTAL,360611
31-May-18,LA,E10000025,,,TOTAL_POPULATION,678484
31-May-18,LA,E10000027,,,ADULT_24_months,249948
31-May-18,LA,E10000027,,,ADULT_POPULATION,441629
31-May-18,LA,E10000027,,,CHILD_12_months,66623
31-May-18,LA,E10000027,,,CHILD_POPULATION,109817
31-May-18,LA,E10000027,,,TOTAL,316571
31-May-18,LA,E10000027,,,TOTAL_POPULATION,551446
31-May-18,LA,E10000028,,,ADULT_24_months,342499
31-May-18,LA,E10000028,,,ADULT_POPULATION,697731
31-May-18,LA,E10000028,,,CHILD_12_months,102281
31-May-18,LA,E10000028,,,CHILD_POPULATION,168699
31-May-18,LA,E10000028,,,TOTAL,444780
31-May-18,LA,E10000028,,,TOTAL_POPULATION,866430
31-May-18,LA,E10000029,,,ADULT_24_months,335454
31-May-18,LA,E10000029,,,ADULT_POPULATION,599139
31-May-18,LA,E10000029,,,CHILD_12_months,91018
31-May-18,LA,E10000029,,,CHILD_POPULATION,152036
31-May-18,LA,E10000029,,,TOTAL,426472
31-May-18,LA,E10000029,,,TOTAL_POPULATION,751175
31-May-18,LA,E10000030,,,ADULT_24_months,347863
31-May-18,LA,E10000030,,,ADULT_POPULATION,921708
31-May-18,LA,E10000030,,,CHILD_12_months,144105
31-May-18,LA,E10000030,,,CHILD_POPULATION,259248
31-May-18,LA,E10000030,,,TOTAL,491968
31-May-18,LA,E10000030,,,TOTAL_POPULATION,1180956
31-May-18,LA,E10000031,,,ADULT_24_months,245179
31-May-18,LA,E10000031,,,ADULT_POPULATION,445720
31-May-18,LA,E10000031,,,CHILD_12_months,70839
31-May-18,LA,E10000031,,,CHILD_POPULATION,113271
31-May-18,LA,E10000031,,,TOTAL,316018
31-May-18,LA,E10000031,,,TOTAL_POPULATION,558991
31-May-18,LA,E10000032,,,ADULT_24_months,328585
31-May-18,LA,E10000032,,,ADULT_POPULATION,674897
31-May-18,LA,E10000032,,,CHILD_12_months,108232
31-May-18,LA,E10000032,,,CHILD_POPULATION,171991
31-May-18,LA,E10000032,,,TOTAL,436817
31-May-18,LA,E10000032,,,TOTAL_POPULATION,846888
31-May-18,LA,E10000034,,,ADULT_24_months,225779
31-May-18,LA,E10000034,,,ADULT_POPULATION,467437
31-May-18,LA,E10000034,,,CHILD_12_months,67916
31-May-18,LA,E10000034,,,CHILD_POPULATION,116054
31-May-18,LA,E10000034,,,TOTAL,293695
31-May-18,LA,E10000034,,,TOTAL_POPULATION,583491
31-May-18,LA,UnA,,,ADULT_24_months,83888
31-May-18,LA,UnA,,,ADULT_POPULATION,.
31-May-18,LA,UnA,,,CHILD_12_months,26495
31-May-18,LA,UnA,,,CHILD_POPULATION,.
31-May-18,LA,UnA,,,TOTAL,110383
31-May-18,LA,UnA,,,TOTAL_POPULATION,.
30-Jun-18,LA,E06000001,,,ADULT_24_months,39210
30-Jun-18,LA,E06000001,,,ADULT_POPULATION,72859
30-Jun-18,LA,E06000001,,,CHILD_12_months,9939
30-Jun-18,LA,E06000001,,,CHILD_POPULATION,19986
30-Jun-18,LA,E06000001,,,TOTAL,49149
30-Jun-18,LA,E06000001,,,TOTAL_POPULATION,92845
30-Jun-18,LA,E06000002,,,ADULT_24_months,73100
30-Jun-18,LA,E06000002,,,ADULT_POPULATION,108151
30-Jun-18,LA,E06000002,,,CHILD_12_months,22673
30-Jun-18,LA,E06000002,,,CHILD_POPULATION,32175
30-Jun-18,LA,E06000002,,,TOTAL,95773
30-Jun-18,LA,E06000002,,,TOTAL_POPULATION,140326
30-Jun-18,LA,E06000003,,,ADULT_24_months,65052
30-Jun-18,LA,E06000003,,,ADULT_POPULATION,108150
30-Jun-18,LA,E06000003,,,CHILD_12_months,16892
30-Jun-18,LA,E06000003,,,CHILD_POPULATION,27346
30-Jun-18,LA,E06000003,,,TOTAL,81944
30-Jun-18,LA,E06000003,,,TOTAL_POPULATION,135496
30-Jun-18,LA,E06000004,,,ADULT_24_months,86589
30-Jun-18,LA,E06000004,,,ADULT_POPULATION,152946
30-Jun-18,LA,E06000004,,,CHILD_12_months,28754
30-Jun-18,LA,E06000004,,,CHILD_POPULATION,43012
30-Jun-18,LA,E06000004,,,TOTAL,115343
30-Jun-18,LA,E06000004,,,TOTAL_POPULATION,195958
30-Jun-18,LA,E06000005,,,ADULT_24_months,48772
30-Jun-18,LA,E06000005,,,ADULT_POPULATION,83746
30-Jun-18,LA,E06000005,,,CHILD_12_months,14893
30-Jun-18,LA,E06000005,,,CHILD_POPULATION,22581
30-Jun-18,LA,E06000005,,,TOTAL,63665
30-Jun-18,LA,E06000005,,,TOTAL_POPULATION,106327
30-Jun-18,LA,E06000006,,,ADULT_24_months,52321
30-Jun-18,LA,E06000006,,,ADULT_POPULATION,98947
30-Jun-18,LA,E06000006,,,CHILD_12_months,14453
30-Jun-18,LA,E06000006,,,CHILD_POPULATION,28359
30-Jun-18,LA,E06000006,,,TOTAL,66774
30-Jun-18,LA,E06000006,,,TOTAL_POPULATION,127306
30-Jun-18,LA,E06000007,,,ADULT_24_months,93065
30-Jun-18,LA,E06000007,,,ADULT_POPULATION,164325
30-Jun-18,LA,E06000007,,,CHILD_12_months,26935
30-Jun-18,LA,E06000007,,,CHILD_POPULATION,44648
30-Jun-18,LA,E06000007,,,TOTAL,120000
30-Jun-18,LA,E06000007,,,TOTAL_POPULATION,208973
30-Jun-18,LA,E06000008,,,ADULT_24_months,61681
30-Jun-18,LA,E06000008,,,ADULT_POPULATION,109982
30-Jun-18,LA,E06000008,,,CHILD_12_months,26352
30-Jun-18,LA,E06000008,,,CHILD_POPULATION,38480
30-Jun-18,LA,E06000008,,,TOTAL,88033
30-Jun-18,LA,E06000008,,,TOTAL_POPULATION,148462
30-Jun-18,LA,E06000009,,,ADULT_24_months,63250
30-Jun-18,LA,E06000009,,,ADULT_POPULATION,111323
30-Jun-18,LA,E06000009,,,CHILD_12_months,15211
30-Jun-18,LA,E06000009,,,CHILD_POPULATION,28660
30-Jun-18,LA,E06000009,,,TOTAL,78461
30-Jun-18,LA,E06000009,,,TOTAL_POPULATION,139983
30-Jun-18,LA,E06000010,,,ADULT_24_months,141365
30-Jun-18,LA,E06000010,,,ADULT_POPULATION,204034
30-Jun-18,LA,E06000010,,,CHILD_12_months,38749
30-Jun-18,LA,E06000010,,,CHILD_POPULATION,56001
30-Jun-18,LA,E06000010,,,TOTAL,180114
30-Jun-18,LA,E06000010,,,TOTAL_POPULATION,260035
30-Jun-18,LA,E06000011,,,ADULT_24_months,134923
30-Jun-18,LA,E06000011,,,ADULT_POPULATION,275041
30-Jun-18,LA,E06000011,,,CHILD_12_months,36738
30-Jun-18,LA,E06000011,,,CHILD_POPULATION,62763
30-Jun-18,LA,E06000011,,,TOTAL,171661
30-Jun-18,LA,E06000011,,,TOTAL_POPULATION,337804
30-Jun-18,LA,E06000012,,,ADULT_24_months,68863
30-Jun-18,LA,E06000012,,,ADULT_POPULATION,125567
30-Jun-18,LA,E06000012,,,CHILD_12_months,19739
30-Jun-18,LA,E06000012,,,CHILD_POPULATION,34261
30-Jun-18,LA,E06000012,,,TOTAL,88602
30-Jun-18,LA,E06000012,,,TOTAL_POPULATION,159828
30-Jun-18,LA,E06000013,,,ADULT_24_months,54897
30-Jun-18,LA,E06000013,,,ADULT_POPULATION,135406
30-Jun-18,LA,E06000013,,,CHILD_12_months,17438
30-Jun-18,LA,E06000013,,,CHILD_POPULATION,35401
30-Jun-18,LA,E06000013,,,TOTAL,72335
30-Jun-18,LA,E06000013,,,TOTAL_POPULATION,170807
30-Jun-18,LA,E06000014,,,ADULT_24_months,92754
30-Jun-18,LA,E06000014,,,ADULT_POPULATION,170281
30-Jun-18,LA,E06000014,,,CHILD_12_months,27473
30-Jun-18,LA,E06000014,,,CHILD_POPULATION,36639
30-Jun-18,LA,E06000014,,,TOTAL,120227
30-Jun-18,LA,E06000014,,,TOTAL_POPULATION,206920
30-Jun-18,LA,E06000015,,,ADULT_24_months,107222
30-Jun-18,LA,E06000015,,,ADULT_POPULATION,196891
30-Jun-18,LA,E06000015,,,CHILD_12_months,37944
30-Jun-18,LA,E06000015,,,CHILD_POPULATION,59312
30-Jun-18,LA,E06000015,,,TOTAL,145166
30-Jun-18,LA,E06000015,,,TOTAL_POPULATION,256203
30-Jun-18,LA,E06000016,,,ADULT_24_months,148398
30-Jun-18,LA,E06000016,,,ADULT_POPULATION,266158
30-Jun-18,LA,E06000016,,,CHILD_12_months,56473
30-Jun-18,LA,E06000016,,,CHILD_POPULATION,83355
30-Jun-18,LA,E06000016,,,TOTAL,204871
30-Jun-18,LA,E06000016,,,TOTAL_POPULATION,349513
30-Jun-18,LA,E06000017,,,ADULT_24_months,11221
30-Jun-18,LA,E06000017,,,ADULT_POPULATION,31215
30-Jun-18,LA,E06000017,,,CHILD_12_months,5449
30-Jun-18,LA,E06000017,,,CHILD_POPULATION,7734
30-Jun-18,LA,E06000017,,,TOTAL,16670
30-Jun-18,LA,E06000017,,,TOTAL_POPULATION,38949
30-Jun-18,LA,E06000018,,,ADULT_24_months,147889
30-Jun-18,LA,E06000018,,,ADULT_POPULATION,257706
30-Jun-18,LA,E06000018,,,CHILD_12_months,42029
30-Jun-18,LA,E06000018,,,CHILD_POPULATION,67073
30-Jun-18,LA,E06000018,,,TOTAL,189918
30-Jun-18,LA,E06000018,,,TOTAL_POPULATION,324779
30-Jun-18,LA,E06000019,,,ADULT_24_months,74996
30-Jun-18,LA,E06000019,,,ADULT_POPULATION,153637
30-Jun-18,LA,E06000019,,,CHILD_12_months,20810
30-Jun-18,LA,E06000019,,,CHILD_POPULATION,35895
30-Jun-18,LA,E06000019,,,TOTAL,95806
30-Jun-18,LA,E06000019,,,TOTAL_POPULATION,189532
30-Jun-18,LA,E06000020,,,ADULT_24_months,80313
30-Jun-18,LA,E06000020,,,ADULT_POPULATION,134239
30-Jun-18,LA,E06000020,,,CHILD_12_months,27130
30-Jun-18,LA,E06000020,,,CHILD_POPULATION,39488
30-Jun-18,LA,E06000020,,,TOTAL,107443
30-Jun-18,LA,E06000020,,,TOTAL_POPULATION,173727
30-Jun-18,LA,E06000021,,,ADULT_24_months,122241
30-Jun-18,LA,E06000021,,,ADULT_POPULATION,196911
30-Jun-18,LA,E06000021,,,CHILD_12_months,36326
30-Jun-18,LA,E06000021,,,CHILD_POPULATION,56748
30-Jun-18,LA,E06000021,,,TOTAL,158567
30-Jun-18,LA,E06000021,,,TOTAL_POPULATION,253659
30-Jun-18,LA,E06000022,,,ADULT_24_months,78264
30-Jun-18,LA,E06000022,,,ADULT_POPULATION,151753
30-Jun-18,LA,E06000022,,,CHILD_12_months,27500
30-Jun-18,LA,E06000022,,,CHILD_POPULATION,35193
30-Jun-18,LA,E06000022,,,TOTAL,105764
30-Jun-18,LA,E06000022,,,TOTAL_POPULATION,186946
30-Jun-18,LA,E06000023,,,ADULT_24_months,200044
30-Jun-18,LA,E06000023,,,ADULT_POPULATION,362272
30-Jun-18,LA,E06000023,,,CHILD_12_months,60470
30-Jun-18,LA,E06000023,,,CHILD_POPULATION,93694
30-Jun-18,LA,E06000023,,,TOTAL,260514
30-Jun-18,LA,E06000023,,,TOTAL_POPULATION,455966
30-Jun-18,LA,E06000024,,,ADULT_24_months,88841
30-Jun-18,LA,E06000024,,,ADULT_POPULATION,168665
30-Jun-18,LA,E06000024,,,CHILD_12_months,28487
30-Jun-18,LA,E06000024,,,CHILD_POPULATION,43082
30-Jun-18,LA,E06000024,,,TOTAL,117328
30-Jun-18,LA,E06000024,,,TOTAL_POPULATION,211747
30-Jun-18,LA,E06000025,,,ADULT_24_months,116779
30-Jun-18,LA,E06000025,,,ADULT_POPULATION,218962
30-Jun-18,LA,E06000025,,,CHILD_12_months,32477
30-Jun-18,LA,E06000025,,,CHILD_POPULATION,57715
30-Jun-18,LA,E06000025,,,TOTAL,149256
30-Jun-18,LA,E06000025,,,TOTAL_POPULATION,276677
30-Jun-18,LA,E06000026,,,ADULT_24_months,101699
30-Jun-18,LA,E06000026,,,ADULT_POPULATION,210101
30-Jun-18,LA,E06000026,,,CHILD_12_months,31291
30-Jun-18,LA,E06000026,,,CHILD_POPULATION,52254
30-Jun-18,LA,E06000026,,,TOTAL,132990
30-Jun-18,LA,E06000026,,,TOTAL_POPULATION,262355
30-Jun-18,LA,E06000027,,,ADULT_24_months,60578
30-Jun-18,LA,E06000027,,,ADULT_POPULATION,109032
30-Jun-18,LA,E06000027,,,CHILD_12_months,16097
30-Jun-18,LA,E06000027,,,CHILD_POPULATION,25374
30-Jun-18,LA,E06000027,,,TOTAL,76675
30-Jun-18,LA,E06000027,,,TOTAL_POPULATION,134406
30-Jun-18,LA,E06000028,,,ADULT_24_months,103288
30-Jun-18,LA,E06000028,,,ADULT_POPULATION,158341
30-Jun-18,LA,E06000028,,,CHILD_12_months,24790
30-Jun-18,LA,E06000028,,,CHILD_POPULATION,35312
30-Jun-18,LA,E06000028,,,TOTAL,128078
30-Jun-18,LA,E06000028,,,TOTAL_POPULATION,193653
30-Jun-18,LA,E06000029,,,ADULT_24_months,57986
30-Jun-18,LA,E06000029,,,ADULT_POPULATION,120531
30-Jun-18,LA,E06000029,,,CHILD_12_months,18229
30-Jun-18,LA,E06000029,,,CHILD_POPULATION,30180
30-Jun-18,LA,E06000029,,,TOTAL,76215
30-Jun-18,LA,E06000029,,,TOTAL_POPULATION,150711
30-Jun-18,LA,E06000030,,,ADULT_24_months,76851
30-Jun-18,LA,E06000030,,,ADULT_POPULATION,169102
30-Jun-18,LA,E06000030,,,CHILD_12_months,26777
30-Jun-18,LA,E06000030,,,CHILD_POPULATION,49478
30-Jun-18,LA,E06000030,,,TOTAL,103628
30-Jun-18,LA,E06000030,,,TOTAL_POPULATION,218580
30-Jun-18,LA,E06000031,,,ADULT_24_months,65355
30-Jun-18,LA,E06000031,,,ADULT_POPULATION,147820
30-Jun-18,LA,E06000031,,,CHILD_12_months,30620
30-Jun-18,LA,E06000031,,,CHILD_POPULATION,48915
30-Jun-18,LA,E06000031,,,TOTAL,95975
30-Jun-18,LA,E06000031,,,TOTAL_POPULATION,196735
30-Jun-18,LA,E06000032,,,ADULT_24_months,77412
30-Jun-18,LA,E06000032,,,ADULT_POPULATION,159033
30-Jun-18,LA,E06000032,,,CHILD_12_months,31615
30-Jun-18,LA,E06000032,,,CHILD_POPULATION,56881
30-Jun-18,LA,E06000032,,,TOTAL,109027
30-Jun-18,LA,E06000032,,,TOTAL_POPULATION,215914
30-Jun-18,LA,E06000033,,,ADULT_24_months,81878
30-Jun-18,LA,E06000033,,,ADULT_POPULATION,141825
30-Jun-18,LA,E06000033,,,CHILD_12_months,23006
30-Jun-18,LA,E06000033,,,CHILD_POPULATION,38781
30-Jun-18,LA,E06000033,,,TOTAL,104884
30-Jun-18,LA,E06000033,,,TOTAL_POPULATION,180606
30-Jun-18,LA,E06000034,,,ADULT_24_months,50961
30-Jun-18,LA,E06000034,,,ADULT_POPULATION,126398
30-Jun-18,LA,E06000034,,,CHILD_12_months,19140
30-Jun-18,LA,E06000034,,,CHILD_POPULATION,42030
30-Jun-18,LA,E06000034,,,TOTAL,70101
30-Jun-18,LA,E06000034,,,TOTAL_POPULATION,168428
30-Jun-18,LA,E06000035,,,ADULT_24_months,118510
30-Jun-18,LA,E06000035,,,ADULT_POPULATION,213333
30-Jun-18,LA,E06000035,,,CHILD_12_months,43787
30-Jun-18,LA,E06000035,,,CHILD_POPULATION,63624
30-Jun-18,LA,E06000035,,,TOTAL,162297
30-Jun-18,LA,E06000035,,,TOTAL_POPULATION,276957
30-Jun-18,LA,E06000036,,,ADULT_24_months,47409
30-Jun-18,LA,E06000036,,,ADULT_POPULATION,91556
30-Jun-18,LA,E06000036,,,CHILD_12_months,17373
30-Jun-18,LA,E06000036,,,CHILD_POPULATION,28174
30-Jun-18,LA,E06000036,,,TOTAL,64782
30-Jun-18,LA,E06000036,,,TOTAL_POPULATION,119730
30-Jun-18,LA,E06000037,,,ADULT_24_months,48510
30-Jun-18,LA,E06000037,,,ADULT_POPULATION,122531
30-Jun-18,LA,E06000037,,,CHILD_12_months,19276
30-Jun-18,LA,E06000037,,,CHILD_POPULATION,36045
30-Jun-18,LA,E06000037,,,TOTAL,67786
30-Jun-18,LA,E06000037,,,TOTAL_POPULATION,158576
30-Jun-18,LA,E06000038,,,ADULT_24_months,69081
30-Jun-18,LA,E06000038,,,ADULT_POPULATION,126045
30-Jun-18,LA,E06000038,,,CHILD_12_months,26004
30-Jun-18,LA,E06000038,,,CHILD_POPULATION,36656
30-Jun-18,LA,E06000038,,,TOTAL,95085
30-Jun-18,LA,E06000038,,,TOTAL_POPULATION,162701
30-Jun-18,LA,E06000039,,,ADULT_24_months,51749
30-Jun-18,LA,E06000039,,,ADULT_POPULATION,106307
30-Jun-18,LA,E06000039,,,CHILD_12_months,22594
30-Jun-18,LA,E06000039,,,CHILD_POPULATION,41429
30-Jun-18,LA,E06000039,,,TOTAL,74343
30-Jun-18,LA,E06000039,,,TOTAL_POPULATION,147736
30-Jun-18,LA,E06000040,,,ADULT_24_months,51997
30-Jun-18,LA,E06000040,,,ADULT_POPULATION,115443
30-Jun-18,LA,E06000040,,,CHILD_12_months,20211
30-Jun-18,LA,E06000040,,,CHILD_POPULATION,34246
30-Jun-18,LA,E06000040,,,TOTAL,72208
30-Jun-18,LA,E06000040,,,TOTAL_POPULATION,149689
30-Jun-18,LA,E06000041,,,ADULT_24_months,51467
30-Jun-18,LA,E06000041,,,ADULT_POPULATION,124920
30-Jun-18,LA,E06000041,,,CHILD_12_months,20407
30-Jun-18,LA,E06000041,,,CHILD_POPULATION,38167
30-Jun-18,LA,E06000041,,,TOTAL,71874
30-Jun-18,LA,E06000041,,,TOTAL_POPULATION,163087
30-Jun-18,LA,E06000042,,,ADULT_24_months,79805
30-Jun-18,LA,E06000042,,,ADULT_POPULATION,198895
30-Jun-18,LA,E06000042,,,CHILD_12_months,36454
30-Jun-18,LA,E06000042,,,CHILD_POPULATION,67345
30-Jun-18,LA,E06000042,,,TOTAL,116259
30-Jun-18,LA,E06000042,,,TOTAL_POPULATION,266240
30-Jun-18,LA,E06000043,,,ADULT_24_months,106331
30-Jun-18,LA,E06000043,,,ADULT_POPULATION,236021
30-Jun-18,LA,E06000043,,,CHILD_12_months,30903
30-Jun-18,LA,E06000043,,,CHILD_POPULATION,51152
30-Jun-18,LA,E06000043,,,TOTAL,137234
30-Jun-18,LA,E06000043,,,TOTAL_POPULATION,287173
30-Jun-18,LA,E06000044,,,ADULT_24_months,84381
30-Jun-18,LA,E06000044,,,ADULT_POPULATION,169345
30-Jun-18,LA,E06000044,,,CHILD_12_months,24336
30-Jun-18,LA,E06000044,,,CHILD_POPULATION,43990
30-Jun-18,LA,E06000044,,,TOTAL,108717
30-Jun-18,LA,E06000044,,,TOTAL_POPULATION,213335
30-Jun-18,LA,E06000045,,,ADULT_24_months,92889
30-Jun-18,LA,E06000045,,,ADULT_POPULATION,200549
30-Jun-18,LA,E06000045,,,CHILD_12_months,26405
30-Jun-18,LA,E06000045,,,CHILD_POPULATION,49828
30-Jun-18,LA,E06000045,,,TOTAL,119294
30-Jun-18,LA,E06000045,,,TOTAL_POPULATION,250377
30-Jun-18,LA,E06000046,,,ADULT_24_months,62237
30-Jun-18,LA,E06000046,,,ADULT_POPULATION,115046
30-Jun-18,LA,E06000046,,,CHILD_12_months,14669
30-Jun-18,LA,E06000046,,,CHILD_POPULATION,25218
30-Jun-18,LA,E06000046,,,TOTAL,76906
30-Jun-18,LA,E06000046,,,TOTAL_POPULATION,140264
30-Jun-18,LA,E06000047,,,ADULT_24_months,221572
30-Jun-18,LA,E06000047,,,ADULT_POPULATION,421505
30-Jun-18,LA,E06000047,,,CHILD_12_months,56432
30-Jun-18,LA,E06000047,,,CHILD_POPULATION,100271
30-Jun-18,LA,E06000047,,,TOTAL,278004
30-Jun-18,LA,E06000047,,,TOTAL_POPULATION,521776
30-Jun-18,LA,E06000049,,,ADULT_24_months,181905
30-Jun-18,LA,E06000049,,,ADULT_POPULATION,301831
30-Jun-18,LA,E06000049,,,CHILD_12_months,53503
30-Jun-18,LA,E06000049,,,CHILD_POPULATION,75472
30-Jun-18,LA,E06000049,,,TOTAL,235408
30-Jun-18,LA,E06000049,,,TOTAL_POPULATION,377303
30-Jun-18,LA,E06000050,,,ADULT_24_months,169373
30-Jun-18,LA,E06000050,,,ADULT_POPULATION,269138
30-Jun-18,LA,E06000050,,,CHILD_12_months,49035
30-Jun-18,LA,E06000050,,,CHILD_POPULATION,66586
30-Jun-18,LA,E06000050,,,TOTAL,218408
30-Jun-18,LA,E06000050,,,TOTAL_POPULATION,335724
30-Jun-18,LA,E06000051,,,ADULT_24_months,123144
30-Jun-18,LA,E06000051,,,ADULT_POPULATION,254931
30-Jun-18,LA,E06000051,,,CHILD_12_months,35728
30-Jun-18,LA,E06000051,,,CHILD_POPULATION,59461
